Title;Features.Handheld?;Features.Max Players;Features.Multiplatform?;Features.Online?;Metadata.Genres;Metadata.Licensed?;Metadata.Publishers;Metadata.Sequel?;Metrics.Review Score;Metrics,Sales;Metrics,Used Price;Release.Console;Release.Rating;Release.Re-release?;Release.Year;Length.All PlayStyles.Average;Length.All PlayStyles.Leisure;Length.All PlayStyles.Median;Length.All PlayStyles.Polled;Length.All PlayStyles.Rushed;Length.Completionists.Average;Length.Completionists.Leisure;Length.Completionists.Median;Length.Completionists.Polled;Length.Completionists.Rushed;Length.Main + Extras.Average;Length.Main + Extras.Leisure;Length.Main + Extras.Median;Length.Main + Extras.Polled;Length.Main + Extras.Rushed;Length.Main Story.Average;Length.Main Story.Leisure;Length.Main Story.Median;Length.Main Story.Polled;Length.Main Story.Rushed
Stranger of Sword City;False;3;True;False;Sports,Action,Driving,Figth,Racing,Simulation;True;Capcom;True;71;0,15;12,95;X360;T;True;2015;5.766.666.666.666.660;6.266.666.666.666.660;5.633.333.333.333.330;4;5.35;6.0;6.0;6.0;1;6.0;5.266.666.666.666.660;5.266.666.666.666.660;5.266.666.666.666.660;1;5.266.666.666.666.660;5.916.666.666.666.660;6.366.666.666.666.660;5.916.666.666.666.660;2;5.45
Lunar: Silver Star Story;False;1;True;False;Sports,Action,RPG,Strategy,Figth;False;EA,Sony;False;77;0,14;12,95;Nintendo Wii;E;True;1996;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Even in a Game Listen to Me Girls. I Am Your Father!;False;1;False;False;RPG,Driving,Racing,Simulation;True;Nintendo,SquareEnix;False;82;0,12;12,95;PlayStation 3;M;True;2012;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Grand Slam;True;2;True;False;Sports,Figth,Racing;False;EA,Sony;False;51;0,12;12,95;PlayStation 3;T;True;1997;10.85;14.233.333.333.333.300;8.083.333.333.333.330;5;7.816.666.666.666.660;0.0;0.0;0.0;0;0.0;8.083.333.333.333.330;8.083.333.333.333.330;8.083.333.333.333.330;1;8.083.333.333.333.330;11.533.333.333.333.300;15.0;10.5;4;8.6
Fantasia: Music Evolved;True;1;True;False;Sports,Action,Driving;True;Microsoft,SquareEnix;False;40;0,12;12,95;PlayStation 3;M;True;2014;8.566.666.666.666.660;12.133.333.333.333.300;7.0;5;6.383.333.333.333.330;0.0;0.0;0.0;0;0.0;16.5;16.5;16.5;1;16.5;6.583.333.333.333.330;7.1;6.983.333.333.333.330;4;5.883.333.333.333.330
Yu-Gi-Oh! Nightmare Troubadour (JP sales);True;4;True;True;Strategy,Simulation;True;Microsoft;True;37;0,11;12,95;X360;M;True;2005;6.133.333.333.333.330;7.2;6.15;4;5.066.666.666.666.660;0.0;0.0;0.0;0;0.0;7.0;7.0;7.0;1;7.0;5.85;6.916.666.666.666.660;5.316.666.666.666.660;3;4.783.333.333.333.330
Star Wars: Lethal Alliance;True;4;True;False;Sports,RPG,Strategy,Figth,Simulation;False;Sony;False;67;0,08;12,95;PlayStation 3;E;True;2006;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Ultimate Ghosts 'n Goblins;False;2;False;False;Sports,RPG,Strategy,Figth,Racing;False;Namco,Ubisoft;True;47;0,07;12,95;Nintendo DS;M;False;2006;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Diablo II;True;2;True;False;Sports,Action,Role,Figth,Racing,Simulation;False;Midway;False;51;0,07;12,95;Sony PSP;E;False;2000;2.783.333.333.333.330;29.833.333.333.333.300;3.0;3;25.666.666.666.666.600;2.25;2.25;2.25;1;2.25;0.0;0.0;0.0;0;0.0;3.05;3.066.666.666.666.660;3.05;2;30.166.666.666.666.600
Sidewinder Max;False;3;True;True;Sports,Role,Simulation;False;Nintendo,SquareEnix;True;48;0,06;12,95;Nintendo Wii;E;True;2000;2.783.333.333.333.330;29.833.333.333.333.300;3.0;3;25.666.666.666.666.600;2.25;2.25;2.25;1;2.25;0.0;0.0;0.0;0;0.0;3.05;3.066.666.666.666.660;3.05;2;30.166.666.666.666.600
Kidou Senshi Gundam Seed Battle Destiny;True;4;True;True;Strategy,Role,Figth,Racing,Simulation;True;Atari;False;39;0,04;12,95;Nintendo Wii;E;False;2012;7.6;9.5;6.416.666.666.666.660;7;5.683.333.333.333.330;0.0;0.0;0.0;0;0.0;10.333.333.333.333.300;11.083.333.333.333.300;10.0;3;9.583.333.333.333.330;5.566.666.666.666.660;6.033.333.333.333.330;5.75;4;5.016.666.666.666.660
Sega Superstars Tennis;True;2;False;True;Sports,RPG,Strategy,Role,Driving,Figth;False;Nintendo,Sega;False;49;0,04;12,95;Sony PSP;T;False;2008;9.75;9.75;9.75;1;9.75;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;9.75;9.75;9.75;1;9.75
Resident Evil 3: Nemesis;True;2;False;True;Sports,RPG,Role,Figth,Simulation;False;Namco;True;50;0,04;12,95;Sony PSP;E;True;1999;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Madden NFL 15;True;1;False;False;Action,RPG,Strategy,Driving,Simulation;True;Nintendo,SquareEnix;False;75;0,03;12,95;Sony PSP;E;True;2014;9.9;10.85;9.9;2;8.95;0.0;0.0;0.0;0;0.0;11.8;11.8;11.8;1;11.8;8.0;8.0;8.0;1;8.0
Jupiter Strike;False;3;True;False;Action,RPG,Strategy,Role;True;Sony,Ubisoft;True;74;0,02;12,95;Nintendo DS;T;False;1994;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
The Hobbit;True;2;True;False;Sports,Action,RPG,Role,Racing;False;Ubisoft;False;85;1,43;12,95;X360;T;False;2003;13.666.666.666.666.600;19.166.666.666.666.600;13.0;13;10.033.333.333.333.300;16.666.666.666.666.600;19.916.666.666.666.600;13.0;3;13.416.666.666.666.600;14.666.666.666.666.600;19.166.666.666.666.600;14.0;6;12.166.666.666.666.600;9.933.333.333.333.330;12.6;8.5;4;7.983.333.333.333.330
Metal Gear Solid Integral;False;2;False;True;Strategy,Role,Driving,Figth,Racing;False;Atari,Namco;True;84;1,07;12,95;X360;E;False;1999;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Canada Hunt;False;1;False;False;Sports,RPG,Strategy,Driving,Figth,Simulation;True;EA,Sony;False;85;0,67;12,95;PlayStation 3;E;False;2010;10.0;10.0;10.0;1;10.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;10.0;10.0;10.0;1;10.0
Rock Band Track Pack Volume 2;True;3;False;False;Sports,Role,Figth,Racing,Simulation;True;Atari,Namco;False;55;0,49;12,95;PlayStation 3;T;True;2008;7.65;15.016.666.666.666.600;6.916.666.666.666.660;19;5.633.333.333.333.330;22.766.666.666.666.600;22.766.666.666.666.600;22.766.666.666.666.600;1;22.766.666.666.666.600;6.0;6.0;6.0;1;6.0;6.866.666.666.666.660;8.933.333.333.333.330;6.916.666.666.666.660;17;5.433.333.333.333.330
Etrian Odyssey Untold: The Millennium Girl;True;4;True;True;Strategy,Driving,Simulation;True;Namco,Ubisoft;False;68;0,4;12,95;Nintendo Wii;T;False;2013;8.0;8.0;8.0;1;8.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;8.0;8.0;8.0;1;8.0
Final Fantasy Type-0;True;1;True;False;Action,RPG,Role,Driving,Racing;True;Midway;True;71;0,28;12,95;Nintendo Wii;E;True;2015;7.883.333.333.333.330;8.566.666.666.666.660;8.0;5;7.083.333.333.333.330;0.0;0.0;0.0;0;0.0;8.583.333.333.333.330;8.883.333.333.333.330;8.583.333.333.333.330;2;8.283.333.333.333.330;7.4;7.85;8.0;3;6.966.666.666.666.660
Reader Rabbit 2nd Grade;True;1;False;False;Simulation;True;Ubisoft;True;64;0,21;12,95;PlayStation 3;M;False;2006;15.883.333.333.333.300;28.616.666.666.666.600;8.25;8;9.033.333.333.333.330;45.166.666.666.666.600;45.166.666.666.666.600;45.166.666.666.666.600;1;45.166.666.666.666.600;3.293.333.333.333.330;3.293.333.333.333.330;3.293.333.333.333.330;1;3.293.333.333.333.330;8.166.666.666.666.660;9.55;8.05;6;7.05
Dead or Alive Xtreme Beach Volleyball;True;3;False;False;Sports,Role,Driving,Simulation;False;THQ;False;54;0,16;12,95;X360;M;True;2003;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Amnesia Crowd;True;4;False;True;Action,Figth;False;Disney;False;83;0,16;12,95;Nintendo DS;E;True;2013;5.3;6.566.666.666.666.660;5.383.333.333.333.330;18;34.166.666.666.666.600;0.0;0.0;0.0;0;0.0;6.35;6.583.333.333.333.330;6.35;2;6.116.666.666.666.660;5.166.666.666.666.660;6.533.333.333.333.330;5.333.333.333.333.330;16;33.666.666.666.666.600
Writing and Speaking Beautiful Japanese DS;True;4;True;True;Action,Strategy,Role,Driving,Figth,Racing;True;Capcom,Nintendo;False;73;0,15;12,95;Sony PSP;M;True;2019;33.333.333.333.333.300;4.133.333.333.333.330;3.2;7;26.333.333.333.333.300;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;33.333.333.333.333.300;4.133.333.333.333.330;3.2;7;26.333.333.333.333.300
Barbie as the Princess and the Pauper;True;4;False;False;Sports,Action,Strategy,Role;True;Capcom,Nintendo;True;67;0,1;12,95;X360;E;True;2004;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Just Dance 2014;False;2;True;True;Action,RPG,Driving,Figth,Racing,Simulation;True;Sony,Ubisoft;True;49;0,1;12,95;X360;M;True;2013;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
My Animal Centre;False;1;False;False;Action,Strategy;False;Activision;True;52;0,09;12,95;X360;T;False;2009;6.383.333.333.333.330;9.133.333.333.333.330;5.666.666.666.666.660;11;5.0;0.0;0.0;0.0;0;0.0;12.25;12.25;12.25;1;12.25;5.783.333.333.333.330;7.583.333.333.333.330;5.583.333.333.333.330;10;4.833.333.333.333.330
C.O.R.E.;False;1;False;False;Figth;True;Namco,Ubisoft;False;54;0,08;12,95;Nintendo DS;T;True;2009;38.333.333.333.333.300;39.166.666.666.666.600;38.333.333.333.333.300;2;3.75;36.666.666.666.666.600;36.666.666.666.666.600;36.666.666.666.666.600;1;36.666.666.666.666.600;0.0;0.0;0.0;0;0.0;4.0;4.0;4.0;1;4.0
Call of Duty: Modern Warfare 2;True;3;False;False;Sports,Action,RPG,Strategy,Driving;False;THQ;False;68;0,07;12,95;X360;M;False;2009;20.0;21.0;20.0;2;19.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;20.0;21.0;20.0;2;19.0
PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana;True;1;False;False;Sports,Action,RPG,Role,Driving,Racing;False;Konami;True;60;0,06;12,95;Nintendo DS;E;False;2012;5.333.333.333.333.330;6.583.333.333.333.330;5.0;3;4.083.333.333.333.330;0.0;0.0;0.0;0;0.0;8.0;8.0;8.0;1;8.0;4.0;4.5;4.0;2;3.5
Chocolatier;True;4;False;False;Role,Driving,Figth,Racing;False;EA,Namco;False;47;0,05;12,95;Sony PSP;M;False;2010;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Ray Gigant;False;3;True;True;Action,Role,Figth,Racing;False;Disney;True;55;0,04;12,95;Nintendo DS;T;False;2015;35.666.666.666.666.600;4.3;36.833.333.333.333.300;14;2.8;0.0;0.0;0.0;0;0.0;30.833.333.333.333.300;36.666.666.666.666.600;2.6;3;2.5;3.7;4.35;3.7;11;2.85
MLB 2001;True;3;False;False;Sports,Action,RPG,Racing;False;EA,Namco;True;75;0,04;12,95;Nintendo DS;M;False;2000;3.0;3.0;3.0;1;3.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;3.0;3.0;3.0;1;3.0
Duel Masters: Shadow of the Code;True;1;True;True;Action,Strategy,Racing,Simulation;False;Microsoft,SquareEnix;True;74;0,04;12,95;Sony PSP;T;True;2004;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Mario Party DS;True;4;True;False;Sports,RPG,Driving,Figth,Simulation;False;Nintendo,SquareEnix;True;67;0,03;12,95;Nintendo DS;M;False;2013;10.666.666.666.666.600;15.166.666.666.666.600;10.0;31;8.533.333.333.333.330;13.133.333.333.333.300;15.066.666.666.666.600;12.866.666.666.666.600;4;11.333.333.333.333.300;13.2;16.416.666.666.666.600;12.5;5;11.166.666.666.666.600;9.65;10.933.333.333.333.300;9.133.333.333.333.330;22;8.066.666.666.666.660
Nobunaga's Ambition (3DS);True;3;True;False;Action,Role;True;Activision,Sony;True;67;0,31;13,95;Nintendo DS;E;True;2013;11.85;13.783.333.333.333.300;11.85;2;9.916.666.666.666.660;15.7;15.7;15.7;1;15.7;0.0;0.0;0.0;0;0.0;8.0;8.0;8.0;1;8.0
Men of Valor;False;3;False;False;Strategy,Figth;True;Nintendo,Sega;False;49;0,01;13,95;Nintendo DS;E;False;2004;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Power Pro Kun Pocket 11;False;4;True;True;Sports,RPG,Strategy,Figth,Simulation;False;Midway;False;83;0,86;13,95;PlayStation 3;T;False;2008;11.183.333.333.333.300;13.033.333.333.333.300;11.0;21;7.8;10.583.333.333.333.300;12.266.666.666.666.600;10.5;6;7.533.333.333.333.330;12.5;13.75;12.5;4;11.25;11.033.333.333.333.300;13.0;11.0;11;10.0
Sakura Wars;False;4;False;True;Sports,Action,Role,Racing,Simulation;False;Ubisoft;False;76;0,17;13,95;Nintendo DS;E;True;1996;18.833.333.333.333.300;30.766.666.666.666.600;18.3;136;13.283.333.333.333.300;19.733.333.333.333.300;27.366.666.666.666.600;19.783.333.333.333.300;58;13.866.666.666.666.600;20.733.333.333.333.300;26.816.666.666.666.600;19.916.666.666.666.600;11;17.65;17.75;30.283.333.333.333.300;17.5;67;13.65
Daikaijyuu Monogatari;False;1;True;True;Sports,Action,RPG,Racing;False;Midway;True;78;0,01;13,95;Sony PSP;T;False;1994;11.516.666.666.666.600;16.0;10.5;33;9.25;19.0;19.0;19.0;1;19.0;12.8;16.55;11.383.333.333.333.300;18;10.35;9.316.666.666.666.660;10.266.666.666.666.600;9.4;14;8.416.666.666.666.660
WarioWare Touched!;False;2;False;True;Action,RPG,Role,Figth,Racing;False;Activision;False;72;0,23;13,95;Nintendo DS;T;False;2004;16.45;18.0;15.6;8;15.0;0.0;0.0;0.0;0;0.0;17.416.666.666.666.600;18.683.333.333.333.300;17.35;4;16.183.333.333.333.300;15.5;16.616.666.666.666.600;15.0;4;14.616.666.666.666.600
Alter Ego;True;4;True;False;Sports,RPG,Strategy,Role,Figth,Racing,Simulation;False;Activision,Konami;False;39;0,21;13,95;Nintendo DS;M;False;1985;8.133.333.333.333.330;8.133.333.333.333.330;8.133.333.333.333.330;1;8.133.333.333.333.330;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;8.133.333.333.333.330;8.133.333.333.333.330;8.133.333.333.333.330;1;8.133.333.333.333.330
Petz: Hamsterz Life 2;True;4;True;False;Sports,RPG,Role,Driving,Figth,Racing;False;Konami;False;50;0,16;13,95;X360;M;False;2007;3.783.333.333.333.330;5.75;3.25;16;2.6;0.0;0.0;0.0;0;0.0;7.0;7.5;7.0;2;6.5;33.333.333.333.333.300;4.083.333.333.333.330;3.0;14;24.333.333.333.333.300
MX vs. ATV Supercross Encore;False;1;True;False;RPG,Strategy,Racing;False;Konami;True;43;0,01;13,95;Nintendo DS;T;False;2015;5.0;5.0;5.0;1;5.0;5.0;5.0;5.0;1;5.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Kirarin * Revolution: Kira Kira Idol Audition;False;1;True;True;Sports,Strategy;True;SquareEnix;True;72;0,21;13,95;X360;M;True;2006;9.166.666.666.666.660;15.35;8.566.666.666.666.660;52;6.033.333.333.333.330;16.95;20.4;21.0;3;13.483.333.333.333.300;9.833.333.333.333.330;11.45;10.0;15;8.45;8.2;10.85;8.3;34;5.716.666.666.666.660
Godzilla: Domination!;True;1;False;True;Sports,RPG,Strategy,Driving,Racing,Simulation;True;Capcom,Nintendo;False;60;0,1;13,95;Nintendo DS;T;True;2002;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Smile PreCure! Let's Go! Marchen World;False;4;True;True;Strategy,Role,Figth,Racing;False;Konami;False;67;0,04;13,95;Nintendo DS;M;False;2012;4.75;5.116.666.666.666.660;4.75;2;4.366.666.666.666.660;5.5;5.5;5.5;1;5.5;0.0;0.0;0.0;0;0.0;4.0;4.0;4.0;1;4.0
BattleBots: Beyond the BattleBox;True;3;True;True;Sports,Action,RPG,Figth,Simulation;False;Rockstar;True;89;0,56;14,95;Sony PSP;E;True;2002;10.1;11.016.666.666.666.600;10.0;5;9.516.666.666.666.660;0.0;0.0;0.0;0;0.0;9.75;9.866.666.666.666.660;9.75;2;9.616.666.666.666.660;10.333.333.333.333.300;11.083.333.333.333.300;10.0;3;9.583.333.333.333.330
Def Jam: Fight for NY;True;1;True;True;Sports,Action,Role,Racing;False;Namco,Sony;True;61;0,45;14,95;Nintendo DS;E;False;2004;13.25;4.838.333.333.333.330;10.0;37;7.066.666.666.666.660;7.256.666.666.666.660;7.886.666.666.666.660;7.256.666.666.666.660;2;6.628.333.333.333.330;12.766.666.666.666.600;17.316.666.666.666.600;12.5;12;10.483.333.333.333.300;8.35;11.083.333.333.333.300;8.0;23;5.333.333.333.333.330
NBA Street;True;4;False;False;Sports,RPG,Strategy,Driving,Racing;False;Capcom;False;62;0,2;14,95;Sony PSP;E;False;2001;8.883.333.333.333.330;18.05;20.833.333.333.333.300;4;31.166.666.666.666.600;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;8.883.333.333.333.330;18.05;20.833.333.333.333.300;4;31.166.666.666.666.600
NHL 12;True;4;True;False;Sports,Driving,Racing,Simulation;True;Ubisoft;True;74;0,14;14,95;Sony PSP;E;True;2011;16.333.333.333.333.300;2.4;2.0;7;10.666.666.666.666.600;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;16.333.333.333.333.300;2.4;2.0;7;10.666.666.666.666.600
Sonic Boom: Rise of Lyric;False;2;True;True;Action,RPG,Strategy,Driving,Figth,Racing;True;Sony;False;51;0,13;14,95;Sony PSP;E;False;2014;18.833.333.333.333.300;18.833.333.333.333.300;18.833.333.333.333.300;1;18.833.333.333.333.300;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;18.833.333.333.333.300;18.833.333.333.333.300;18.833.333.333.333.300;1;18.833.333.333.333.300
Battlefield: Bad Company 2;False;2;False;False;Action,RPG,Racing,Simulation;False;Nintendo;True;60;0,11;14,95;Nintendo DS;E;False;2010;12.4;13.7;12.4;2;11.1;9.816.666.666.666.660;9.816.666.666.666.660;9.816.666.666.666.660;1;9.816.666.666.666.660;0.0;0.0;0.0;0;0.0;15.0;15.0;15.0;1;15.0
Hammerin' Hero;False;2;True;False;Action,RPG,Strategy,Driving,Figth,Simulation;False;Namco;True;74;0,1;14,95;Nintendo DS;T;False;2008;7.15;8.9;5.0;5;5.033.333.333.333.330;11.75;11.75;11.75;1;11.75;0.0;0.0;0.0;0;0.0;6.0;7.75;5.0;4;4.75
Final Fantasy VI Advance;False;4;True;False;Action,RPG,Strategy,Figth,Racing,Simulation;False;Disney;True;72;0,09;14,95;Nintendo DS;T;False;2006;9.883.333.333.333.330;10.983.333.333.333.300;9.883.333.333.333.330;2;8.766.666.666.666.660;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;9.883.333.333.333.330;10.983.333.333.333.300;9.883.333.333.333.330;2;8.766.666.666.666.660
Jikkyou Powerful Pro Yakyuu '97 Kaimakuban;False;2;True;False;RPG,Role,Driving,Figth,Racing;True;Sony;False;74;1,69;14,95;Sony PSP;T;True;1997;39.0;46.75;48.0;9;29.25;4.886.666.666.666.660;49.4;48.75;4;48.4;49.0;49.5;49.0;2;48.5;19.166.666.666.666.600;21.166.666.666.666.600;19.5;3;17.166.666.666.666.600
Madagascar: Escape 2 Africa;True;2;True;False;Strategy,Racing,Simulation;True;Nintendo;True;72;1,67;14,95;Sony PSP;M;True;2008;11.383.333.333.333.300;12.433.333.333.333.300;10.333.333.333.333.300;3;10.35;0.0;0.0;0.0;0;0.0;9.833.333.333.333.330;9.833.333.333.333.330;9.833.333.333.333.330;1;9.833.333.333.333.330;12.166.666.666.666.600;13.083.333.333.333.300;12.166.666.666.666.600;2;11.25
Split/Second;False;1;True;True;Sports,RPG,Strategy,Role,Racing,Simulation;True;Midway;False;62;1,22;14,95;Nintendo DS;T;True;2010;3.746.666.666.666.660;10.101.666.666.666.600;25.616.666.666.666.600;60;20.266.666.666.666.600;11.196.666.666.666.600;13.573.333.333.333.300;90.0;6;8.798.333.333.333.330;3.961.666.666.666.660;70.25;38.5;21;29.466.666.666.666.600;22.566.666.666.666.600;43.916.666.666.666.600;23.05;33;15.9
Bottom of the 9th;False;4;False;False;Action,RPG,Role,Driving,Figth,Simulation;True;Nintendo,Sega;False;82;1,2;14,95;Nintendo DS;E;True;1999;7.916.666.666.666.660;13.533.333.333.333.300;6.216.666.666.666.660;25;5.033.333.333.333.330;13.433.333.333.333.300;17.35;16.0;5;10.466.666.666.666.600;9.433.333.333.333.330;10.35;10.0;7;8.183.333.333.333.330;4.966.666.666.666.660;5.983.333.333.333.330;5.0;13;39.833.333.333.333.300
Football Manager 2012;False;3;False;False;Sports,RPG,Strategy,Role,Driving,Racing,Simulation;True;THQ;False;82;1,07;14,95;Sony PSP;E;True;2011;8.583.333.333.333.330;8.583.333.333.333.330;8.583.333.333.333.330;1;8.583.333.333.333.330;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;8.583.333.333.333.330;8.583.333.333.333.330;8.583.333.333.333.330;1;8.583.333.333.333.330
ZhuZhu Pets: Quest for Zhu;True;2;True;False;Strategy,Role,Driving,Simulation;False;Sony;False;79;0,73;14,95;Sony PSP;E;True;2011;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Treasure Gaust: Gaust Diver Crimson Red / Deep Purple;True;1;False;False;Action,RPG,Driving,Racing;True;Namco,Sony;True;86;0,68;14,95;Sony PSP;T;True;2007;12.833.333.333.333.300;18.2;12.0;14;9.0;15.366.666.666.666.600;18.916.666.666.666.600;16.25;4;11.383.333.333.333.300;14.083.333.333.333.300;18.516.666.666.666.600;12.0;7;10.033.333.333.333.300;6.516.666.666.666.660;6.866.666.666.666.660;7.0;3;6.166.666.666.666.660
Sonic's Ultimate Genesis Collection;True;1;True;True;RPG,Driving,Racing,Simulation;False;Eidos;False;83;0,49;14,95;Sony PSP;T;False;2009;23.45;23.45;23.45;1;23.45;23.45;23.45;23.45;1;23.45;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Pac-Man;False;4;True;False;Sports,Strategy,Driving,Simulation;False;Disney;True;65;0,46;14,95;Sony PSP;T;False;1984;5.593.333.333.333.330;122.7;34.916.666.666.666.600;20;29.7;200.0;200.0;200.0;1;200.0;61.55;9.038.333.333.333.330;60.0;7;42.0;40.666.666.666.666.600;77.9;30.983.333.333.333.300;12;24.9
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri;False;1;True;True;Strategy,Driving,Simulation;False;Nintendo,Sega;True;81;0,38;14,95;Sony PSP;T;False;2006;19.5;47.233.333.333.333.300;9.416.666.666.666.660;14;10.083.333.333.333.300;46.483.333.333.333.300;59.483.333.333.333.300;31.483.333.333.333.300;3;33.483.333.333.333.300;31.0;35.5;31.0;2;26.5;7.966.666.666.666.660;9.6;8.0;9;6.85
Warhammer 40,000: Squad Command;True;1;False;True;Sports,Action,Strategy,Role,Figth;True;Capcom,Rockstar;True;67;0,38;14,95;Sony PSP;M;False;2007;13.25;4.838.333.333.333.330;10.0;37;7.066.666.666.666.660;7.256.666.666.666.660;7.886.666.666.666.660;7.256.666.666.666.660;2;6.628.333.333.333.330;12.766.666.666.666.600;17.316.666.666.666.600;12.5;12;10.483.333.333.333.300;8.35;11.083.333.333.333.300;8.0;23;5.333.333.333.333.330
LEGO Rock Band;False;2;False;True;Sports,Action,RPG,Strategy,Role,Racing,Simulation;False;THQ;False;81;0,33;14,95;X360;E;True;2009;8.166.666.666.666.660;14.866.666.666.666.600;7.55;156;5.916.666.666.666.660;14.15;15.416.666.666.666.600;15.0;7;12.283.333.333.333.300;9.533.333.333.333.330;15.583.333.333.333.300;9.0;42;7.183.333.333.333.330;7.25;11.05;7.0;107;5.55
Need for Speed: Most Wanted;False;1;False;False;Strategy,Driving,Simulation;True;Disney;False;80;0,32;14,95;X360;T;False;2005;6.966.666.666.666.660;8.583.333.333.333.330;7.0;49;5.483.333.333.333.330;7.583.333.333.333.330;8.983.333.333.333.330;8.0;17;6.55;6.8;8.333.333.333.333.330;6.566.666.666.666.660;10;5.833.333.333.333.330;6.583.333.333.333.330;8.383.333.333.333.330;7.0;22;5.383.333.333.333.330
Mass Effect 2;True;4;False;True;RPG,Strategy,Simulation;True;Ubisoft;False;75;0,29;14,95;X360;E;True;2010;12.883.333.333.333.300;14.966.666.666.666.600;13.0;18;9.266.666.666.666.660;15.0;16.0;15.0;2;14.0;13.666.666.666.666.600;14.533.333.333.333.300;13.0;7;12.666.666.666.666.600;11.8;13.45;12.0;9;8.75
Sly 2: Band of Thieves;False;2;False;True;Sports,Strategy,Driving,Figth;False;Microsoft;False;66;0,27;14,95;Nintendo DS;E;False;2004;6.683.333.333.333.330;9.166.666.666.666.660;6.0;12;4.916.666.666.666.660;0.0;0.0;0.0;0;0.0;9.5;10.866.666.666.666.600;10.0;4;7.866.666.666.666.660;5.283.333.333.333.330;6.066.666.666.666.660;5.0;8;4.316.666.666.666.660
Wildstar;True;4;False;False;Sports,Action,Strategy,Role,Driving,Racing,Simulation;False;Atari,Namco;True;75;0,27;14,95;X360;E;False;2014;9.133.333.333.333.330;15.966.666.666.666.600;8.45;110;6.383.333.333.333.330;13.6;18.233.333.333.333.300;13.0;13;10.15;10.5;12.133.333.333.333.300;10.033.333.333.333.300;26;8.383.333.333.333.330;7.8;10.75;8.0;71;5.95
Hitman (2016);True;1;False;True;Sports,Strategy,Role,Driving,Racing;True;Nintendo,SquareEnix;True;37;0,21;14,95;Sony PSP;E;True;2016;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
